laredoute_outgoing_clickstream.ts	laredoute_outgoing_clickstream.user_id	laredoute_outgoing_clickstream.country_id	laredoute_outgoing_clickstream.http_referer	laredoute_outgoing_clickstream.previous_site	laredoute_outgoing_clickstream.requested_site	laredoute_outgoing_clickstream.client_redirect	laredoute_outgoing_clickstream.server_redirect
1487533051.000	flbee7pqid7328611ogl4a5l87o	250	https://www.homelidays.com/search/arrival:2017-05-20/departure:2017-05-27/minSleeps/4	https://www.homelidays.com/search/refined/keywords:C%C3%B4me%2C+Lombardie%2C+Italie/minSleeps/4/arrival:2017-05-20/departure:2017-05-27/@45.88839560077717,8.943395561220768,45.936169564286054,8.994722312929753,13z/page:1?searchTermContext=4bd6abe5-ecba-4c81-9b9b-4af5cc12052b	https://www.homelidays.com/search/refined/keywords:C%C3%B4me%2C+Lombardie%2C+Italie/minSleeps/4/arrival:2017-05-20/departure:2017-05-27/@45.908704560078284,8.942193931582096,45.95646104621093,8.99352068329108,13z/page:1?searchTermContext=4bd6abe5-ecba-4c81-9b9b-4af5cc12052b		
1487533053.000	flbee7pqid7328611ogl4a5l87o	250	https://www.homelidays.com/search/arrival:2017-05-20/departure:2017-05-27/minSleeps/4	https://www.homelidays.com/search/refined/keywords:C%C3%B4me%2C+Lombardie%2C+Italie/minSleeps/4/arrival:2017-05-20/departure:2017-05-27/@45.908704560078284,8.942193931582096,45.95646104621093,8.99352068329108,13z/page:1?searchTermContext=4bd6abe5-ecba-4c81-9b9b-4af5cc12052b	https://www.homelidays.com/search/refined/keywords:C%C3%B4me%2C+Lombardie%2C+Italie/minSleeps/4/arrival:2017-05-20/departure:2017-05-27/@45.92016986716429,8.943052238466862,45.96791648389737,8.994378990175846,13z/page:1?searchTermContext=4bd6abe5-ecba-4c81-9b9b-4af5cc12052b		
1487533056.000	flbee7pqid7328611ogl4a5l87o	250	https://www.homelidays.com/search/arrival:2017-05-20/departure:2017-05-27/minSleeps/4	https://www.homelidays.com/search/refined/keywords:C%C3%B4me%2C+Lombardie%2C+Italie/minSleeps/4/arrival:2017-05-20/departure:2017-05-27/@45.92016986716429,8.943052238466862,45.96791648389737,8.994378990175846,13z/page:1?searchTermContext=4bd6abe5-ecba-4c81-9b9b-4af5cc12052b	https://www.homelidays.com/search/refined/keywords:C%C3%B4me%2C+Lombardie%2C+Italie/minSleeps/4/arrival:2017-05-20/departure:2017-05-27/@45.93211037657425,8.955883926394108,45.95598368490549,8.9815473022486,14z/page:1?searchTermContext=4bd6abe5-ecba-4c81-9b9b-4af5cc12052b		
1487533057.000	flbee7pqid7328611ogl4a5l87o	250	https://www.homelidays.com/search/arrival:2017-05-20/departure:2017-05-27/minSleeps/4	https://www.homelidays.com/search/refined/keywords:C%C3%B4me%2C+Lombardie%2C+Italie/minSleeps/4/arrival:2017-05-20/departure:2017-05-27/@45.93211037657425,8.955883926394108,45.95598368490549,8.9815473022486,14z/page:1?searchTermContext=4bd6abe5-ecba-4c81-9b9b-4af5cc12052b	https://www.homelidays.com/search/refined/keywords:C%C3%B4me%2C+Lombardie%2C+Italie/minSleeps/4/arrival:2017-05-20/departure:2017-05-27/@45.93855718297485,8.956913894655827,45.96242771556577,8.982577270510319,14z/page:1?searchTermContext=4bd6abe5-ecba-4c81-9b9b-4af5cc12052b		
1487509688.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/photo.php?fbid=10153801874708483&set=rpd.663335847&type=3&theater	https://www.facebook.com/photo.php?fbid=10153709984785848&set=rpd.663335847&type=3&theater		
1487509690.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/photo.php?fbid=10153709984785848&set=rpd.663335847&type=3&theater	https://www.facebook.com/photo.php?fbid=10153709768090848&set=rpd.663335847&type=3&theater		
1487509687.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/photo.php?fbid=10154527072033331&set=rpd.663335847&type=3&theater	https://www.facebook.com/photo.php?fbid=10153801874708483&set=rpd.663335847&type=3&theater		
1487509691.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/photo.php?fbid=10153709768090848&set=rpd.663335847&type=3&theater	https://www.facebook.com/photo.php?fbid=10153746266198483&set=rpd.663335847&type=3&theater		
1487509692.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/photo.php?fbid=10153746266198483&set=rpd.663335847&type=3&theater	https://www.facebook.com/photo.php?fbid=10153593917785848&set=rpd.663335847&type=3&theater		
1487509697.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/photo.php?fbid=10153593917785848&set=rpd.663335847&type=3&theater	https://www.facebook.com/photo.php?fbid=10153689205330848&set=rpd.663335847&type=3&theater		
1487509700.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/photo.php?fbid=10153667959140848&set=rpd.663335847&type=3&theater	https://www.facebook.com/photo.php?fbid=10153657960755848&set=rpd.663335847&type=3&theater		
1487509698.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/photo.php?fbid=10153689205330848&set=rpd.663335847&type=3&theater	https://www.facebook.com/photo.php?fbid=10153667959140848&set=rpd.663335847&type=3&theater		
1487509702.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/photo.php?fbid=10153657960755848&set=rpd.663335847&type=3&theater	https://www.facebook.com/photo.php?fbid=10153667959140848&set=rpd.663335847&type=3&theater		
1487509706.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/photo.php?fbid=10153657960755848&set=rpd.663335847&type=3&theater	https://www.facebook.com/photo.php?fbid=10153520592900848&set=rpd.663335847&type=3&theater		
1487509705.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/photo.php?fbid=10153667959140848&set=rpd.663335847&type=3&theater	https://www.facebook.com/photo.php?fbid=10153657960755848&set=rpd.663335847&type=3&theater		
1487509710.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/photo.php?fbid=10153461367560848&set=rpd.663335847&type=3&theater	https://www.facebook.com/photo.php?fbid=10153459369600848&set=rpd.663335847&type=3&theater		
1487509708.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/photo.php?fbid=10153520592900848&set=rpd.663335847&type=3&theater	https://www.facebook.com/photo.php?fbid=10153466196335848&set=rpd.663335847&type=3&theater		
1487509710.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/photo.php?fbid=10153466196335848&set=rpd.663335847&type=3&theater	https://www.facebook.com/photo.php?fbid=10153461367560848&set=rpd.663335847&type=3&theater		
1487509711.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/photo.php?fbid=10153459369600848&set=rpd.663335847&type=3&theater	https://www.facebook.com/photo.php?fbid=10153489353958483&set=rpd.663335847&type=3&theater		
1487509714.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/photo.php?fbid=10153489353958483&set=rpd.663335847&type=3&theater	https://www.facebook.com/155612094512279/photos/rpd.663335847/1050718805001599/?type=3&theater		
1487509719.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/photo.php?fbid=10153369782965848&set=rpd.663335847&type=3&theater	https://www.facebook.com/photo.php?fbid=10152972146720848&set=rpd.663335847&type=3&theater		
1487509717.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/155612094512279/photos/rpd.663335847/1050718805001599/?type=3&theater	https://www.facebook.com/photo.php?fbid=10153369782965848&set=rpd.663335847&type=3&theater		
1487509720.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/photo.php?fbid=10152972146720848&set=rpd.663335847&type=3&theater	https://www.facebook.com/photo.php?fbid=10153334696600848&set=rpd.663335847&type=3&theater		
1487509722.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/photo.php?fbid=10153334696600848&set=rpd.663335847&type=3&theater	https://www.facebook.com/photo.php?fbid=10153273082440848&set=rpd.663335847&type=3&theater		
1487509723.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/photo.php?fbid=10153273082440848&set=rpd.663335847&type=3&theater	https://www.facebook.com/photo.php?fbid=10153282277153483&set=rpd.663335847&type=3&theater		
1487509725.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/photo.php?fbid=10153282277153483&set=rpd.663335847&type=3&theater	https://www.facebook.com/photo.php?fbid=10153252468090848&set=rpd.663335847&type=3&theater		
1487509727.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/photo.php?fbid=10153252468090848&set=rpd.663335847&type=3&theater	https://www.facebook.com/photo.php?fbid=10153163607885848&set=rpd.663335847&type=3&theater		
1487509729.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/photo.php?fbid=10153163607885848&set=rpd.663335847&type=3&theater	https://www.facebook.com/photo.php?fbid=10153161832600848&set=rpd.663335847&type=3&theater		
1487509732.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/photo.php?fbid=10153114395490848&set=rpd.663335847&type=3&theater	https://www.facebook.com/photo.php?fbid=10153109996610848&set=rpd.663335847&type=3&theater		
1487509733.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/photo.php?fbid=10153109996610848&set=rpd.663335847&type=3&theater	https://www.facebook.com/photo.php?fbid=10153045398590848&set=rpd.663335847&type=3&theater		
1487509731.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/photo.php?fbid=10153161832600848&set=rpd.663335847&type=3&theater	https://www.facebook.com/photo.php?fbid=10153161833925848&set=rpd.663335847&type=3&theater		
1487509731.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/photo.php?fbid=10153161833925848&set=rpd.663335847&type=3&theater	https://www.facebook.com/photo.php?fbid=10153114395490848&set=rpd.663335847&type=3&theater		
1487509735.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/photo.php?fbid=10153045398590848&set=rpd.663335847&type=3&theater	https://www.facebook.com/photo.php?fbid=10153001654555848&set=rpd.663335847&type=3&theater		
1487509736.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/photo.php?fbid=10153001654555848&set=rpd.663335847&type=3&theater	https://www.facebook.com/photo.php?fbid=10153001635440848&set=rpd.663335847&type=3&theater		
1487509739.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/photo.php?fbid=10152858692650848&set=rpd.663335847&type=3&theater	https://www.facebook.com/photo.php?fbid=10152805670830848&set=rpd.663335847&type=3&theater		
1487509736.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/photo.php?fbid=10153001635440848&set=rpd.663335847&type=3&theater	https://www.facebook.com/photo.php?fbid=10152901204920848&set=rpd.663335847&type=3&theater		
1487509738.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/photo.php?fbid=10152901204920848&set=rpd.663335847&type=3&theater	https://www.facebook.com/photo.php?fbid=10152858692650848&set=rpd.663335847&type=3&theater		
1487509741.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/photo.php?fbid=10152804935510848&set=rpd.663335847&type=3&theater	https://www.facebook.com/photo.php?fbid=10152799182370848&set=rpd.663335847&type=3&theater		
1487509743.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/photo.php?fbid=10152799182370848&set=rpd.663335847&type=3&theater	https://www.facebook.com/photo.php?fbid=10152760360515848&set=rpd.663335847&type=3&theater		
1487509741.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/photo.php?fbid=10152805670830848&set=rpd.663335847&type=3&theater	https://www.facebook.com/photo.php?fbid=10152804935510848&set=rpd.663335847&type=3&theater		
1487509745.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/photo.php?fbid=10152668915365848&set=rpd.663335847&type=3&theater	https://www.facebook.com/photo.php?fbid=10152675036178483&set=rpd.663335847&type=3&theater		
1487509747.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/photo.php?fbid=10152675036178483&set=rpd.663335847&type=3&theater	https://www.facebook.com/photo.php?fbid=10152629415195848&set=rpd.663335847&type=3&theater		
1487509744.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/photo.php?fbid=10152760360515848&set=rpd.663335847&type=3&theater	https://www.facebook.com/photo.php?fbid=10152668915365848&set=rpd.663335847&type=3&theater		
1487509749.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/photo.php?fbid=10152629415195848&set=rpd.663335847&type=3&theater	https://www.facebook.com/katty.besnard.5?hc_ref=NEWSFEED		
1487509755.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/katty.besnard.5?hc_ref=NEWSFEED	https://www.facebook.com/		
1487509764.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/katty.besnard.5?hc_ref=NEWSFEED	https://www.google.fr/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=le+carreau+restaurant		
1487509776.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.google.fr/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=le+carreau+restaurant	https://www.google.fr/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=le%20carreau%20restaurant&rflfq=1&rlha=0&rllag=48866094,2354894,575&tbm=lcl&rldimm=9703636279584204433&tbs=lf_msr:-1,lf_od:-1,lf_oh:-1,lf_pqs:EAE,lf:1,lf_ui:9		
1487514217.000	flbee7pqid7328611ogl4a5l87o	250	http://www.seloger.com/list.htm?pxmin=250000&pxmax=550000&idtt=2&naturebien=1,2,4,1,2&idtypebien=1,2&ci=760540&photo=15&tri=d_px	http://www.seloger.com/list.htm?pxmin=250000&pxmax=550000&idtt=2&naturebien=1,2,4,1,2&idtypebien=1,2&ci=760540&photo=15&tri=d_px	http://www.seloger.com/annonces/achat/appartement/rouen-76/115703607.htm?ci=760540&idtt=2&idtypebien=1,2&naturebien=1,1,2,2,4&photo=15&pxmax=550000&pxmin=250000&tri=d_px		
1487514232.000	flbee7pqid7328611ogl4a5l87o	250	http://www.seloger.com/vente.htm	http://www.seloger.com/annonces/achat/appartement/rouen-76/115703607.htm?ci=760540&idtt=2&idtypebien=1,2&naturebien=1,1,2,2,4&photo=15&pxmax=550000&pxmin=250000&tri=d_px	http://www.seloger.com/list.htm?pxmin=250000&pxmax=550000&idtt=2&naturebien=1,2,4,1,2&idtypebien=1,2&ci=760540&photo=15&tri=d_px		
1487514252.000	flbee7pqid7328611ogl4a5l87o	250	http://www.seloger.com/list.htm?pxmin=250000&pxmax=550000&idtt=2&naturebien=1,2,4,1,2&idtypebien=1,2&ci=760540&photo=15&tri=d_px	http://www.seloger.com/list.htm?pxmin=250000&pxmax=550000&idtt=2&naturebien=1,2,4,1,2&idtypebien=1,2&ci=760540&photo=15&tri=d_px	http://www.seloger.com/annonces/achat/maison/rouen-76/117163041.htm?ci=760540&idtt=2&idtypebien=1,2&naturebien=1,1,2,2,4&photo=15&pxmax=550000&pxmin=250000&tri=d_px		
1487514283.000	flbee7pqid7328611ogl4a5l87o	250	http://www.seloger.com/list.htm?pxmin=250000&pxmax=550000&idtt=2&naturebien=1,2,4,1,2&idtypebien=1,2&ci=760540&photo=15&tri=d_px	http://www.seloger.com/annonces/achat/maison/rouen-76/117163041.htm?ci=760540&idtt=2&idtypebien=1,2&naturebien=1,1,2,2,4&photo=15&pxmax=550000&pxmin=250000&tri=d_px#anchorBar_detail	http://www.seloger.com/annonces/achat/maison/rouen-76/117163041.htm?ci=760540&idtt=2&idtypebien=1,2&naturebien=1,1,2,2,4&photo=15&pxmax=550000&pxmin=250000&tri=d_px#anchorBar_1403515239_anchor_zone		
1487514282.000	flbee7pqid7328611ogl4a5l87o	250	http://www.seloger.com/list.htm?pxmin=250000&pxmax=550000&idtt=2&naturebien=1,2,4,1,2&idtypebien=1,2&ci=760540&photo=15&tri=d_px	http://www.seloger.com/annonces/achat/maison/rouen-76/117163041.htm?ci=760540&idtt=2&idtypebien=1,2&naturebien=1,1,2,2,4&photo=15&pxmax=550000&pxmin=250000&tri=d_px	http://www.seloger.com/annonces/achat/maison/rouen-76/117163041.htm?ci=760540&idtt=2&idtypebien=1,2&naturebien=1,1,2,2,4&photo=15&pxmax=550000&pxmin=250000&tri=d_px#anchorBar_detail		
1487532636.000	FKZ68L3pUYj8UP2ZAqLZKoeL61fAMuoH	250	http://www.laredoute.fr/pplp/100/cat-157938.aspx	http://www.laredoute.fr/pplp/100/157938/cat-244.aspx?nc=GAGNE#facets=pgnt*5|	http://www.laredoute.fr/pplp/100/157938/cat-244.aspx?nc=GAGNE#facets=pgnt*5|		
1487516401.000	flbee7pqid7328611ogl4a5l87o	250	http://www.laredoute.fr/pplp/100/97172/145360/cat-145395.aspx	http://www.laredoute.fr/pplp/100/97172/145360/145395/cat-146105.aspx#shoppingtool=treestructureguidednavigation	http://www.laredoute.fr/pplp/100/97172/145360/145395/cat-146105.aspx#facets=colourfamily*bleu|colourfamily*blanc|shoppingtool=treestructureguidednavigation		
1487516443.000	flbee7pqid7328611ogl4a5l87o	250	http://www.laredoute.fr/pplp/100/97172/145360/145395/cat-146105.aspx	http://www.laredoute.fr/pplp/100/97172/145360/145395/cat-146105.aspx#facets=colourfamily*bleu|colourfamily*blanc|shoppingtool=treestructureguidednavigation	http://www.laredoute.fr/ppdp/prod-500647403.aspx?docid=00000000000001		
1487516457.000	flbee7pqid7328611ogl4a5l87o	250	http://www.laredoute.fr/pplp/100/97172/145360/cat-145395.aspx	http://www.laredoute.fr/ppdp/prod-500647403.aspx?docid=00000000000001	http://www.laredoute.fr/pplp/100/97172/145360/145395/cat-146105.aspx#facets=colourfamily*bleu|colourfamily*blanc|shoppingtool=treestructureguidednavigation		
1487516459.000	flbee7pqid7328611ogl4a5l87o	250	http://www.laredoute.fr/pplp/100/97172/145360/145395/cat-146105.aspx	http://www.laredoute.fr/pplp/100/97172/145360/145395/cat-146105.aspx#facets=colourfamily*bleu|colourfamily*blanc|shoppingtool=treestructureguidednavigation	http://www.laredoute.fr/ppdp/prod-500647403.aspx?docid=00000000000001		
1487511112.000	e462bsbmdrc7rfbc77rtimp7jc4	250	http://www.ikea.com/fr/fr/catalog/categories/departments/bedroom/16284/	http://www.ikea.com/fr/fr/catalog/categories/departments/bedroom/16284/	http://www.ikea.com/fr/fr/catalog/products/S99157030/		
1487511167.000	e462bsbmdrc7rfbc77rtimp7jc4	250		http://www.ikea.com/fr/fr/catalog/products/S99157030/	http://www.ikea.com/fr/fr/catalog/products/S99157030/#/S39157033		
1487511177.000	e462bsbmdrc7rfbc77rtimp7jc4	250		http://www.ikea.com/fr/fr/catalog/products/S99157030/#/S39157033	http://www.ikea.com/fr/fr/catalog/products/S99157030/		
1487511188.000	e462bsbmdrc7rfbc77rtimp7jc4	250	http://www.ikea.com/ms/fr_FR/produits.html	http://www.ikea.com/fr/fr/catalog/products/S99157030/	http://www.ikea.com/fr/fr/catalog/categories/departments/bedroom/16284/		
1487511197.000	4773ee046ce78c7d2caa241a681bffb4a7c874c9	250		https://www.google.fr/?gfe_rd=cr&ei=TZ2pWNvdG67_8Af82acY#q=m%C3%A9tier+de+la+recherche++d%C3%A9vouement	https://www.google.fr/?gfe_rd=cr&ei=TZ2pWNvdG67_8Af82acY#q=inattendue+synonyme		
1487529818.000	flbee7pqid7328611ogl4a5l87o	250	https://www.google.fr/	https://www.google.fr/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8	https://www.google.fr/search?sourceid=chrome-psyapi2&ion=1&espv=2&ie=UTF-8&q=airbnb&oq=airnb&aqs=chrome.1.69i57j0l5.4068j0j7		
1487529859.000	flbee7pqid7328611ogl4a5l87o	250	https://www.google.fr/	https://www.google.fr/search?sourceid=chrome-psyapi2&ion=1&espv=2&ie=UTF-8&q=airbnb&oq=airnb&aqs=chrome.1.69i57j0l5.4068j0j7	https://www.airbnb.fr/		
1487529886.000	flbee7pqid7328611ogl4a5l87o	250	https://www.airbnb.fr/	https://www.airbnb.fr/	https://www.airbnb.fr/s/C%C3%B4me--Italie?guests=2&adults=2&children=0&infants=0&checkin=20%2F05%2F2017&checkout=27%2F05%2F2017&ss_id=tpacc41a&ss_preload=true&source=bb&page=1&s_tag=ljbGrKMy&allow_override%5B%5D=		
1487535565.000	IzumqJwfGT9nx31gy7XGQWC6fbZ2GNz7	250	http://www.leguide.com/grp/3660787504787.htm	http://www.leguide.com/grp/3660787504787.htm	http://go.leguide.com/nav/lg_pt_fr_msn.php?id_mag=28011735&idx=5050807&idlg=28011735lm3&id_rech=&org=0&ms=&lang=fr&tag=&idbp=3660787504787&vars=tc%3Ap&partner=&campagne=&type_r=3&gov2=1&pos=1&sb=&slkw=marin_BJauKrrp_pcrid_3837817676_pkw_sommier+tapissier+en+140x190_pmt_bp_pdv_c&ic=1487535563526		
1487535591.000	IzumqJwfGT9nx31gy7XGQWC6fbZ2GNz7	250	http://www.leguide.com/grp/3660787504787.htm	http://www.leguide.com/grp/3660787504787.htm	http://go.leguide.com/nav/lg_pt_fr_msn.php?id_mag=28011735&idx=5050807&idlg=28011735lm3&id_rech=&org=0&ms=&lang=fr&tag=&idbp=3660787504787&vars=tc%3Ap&partner=&campagne=&type_r=3&gov2=1&pos=1&sb=&slkw=marin_BJauKrrp_pcrid_3837817676_pkw_sommier+tapissier+en+140x190_pmt_bp_pdv_c&ic=1487535589657		
1487535597.000	IzumqJwfGT9nx31gy7XGQWC6fbZ2GNz7	250	http://www.leguide.com/grp/3660787504787.htm	http://www.leguide.com/grp/3660787504787.htm	http://go.leguide.com/nav/lg_pt_fr_msn.php?id_mag=28008487&idx=5050807&idlg=28008487sso0033052&id_rech=&org=0&ms=&lang=fr&tag=&idbp=3660787504787&vars=tc%3Ap&partner=&campagne=&type_r=3&gov2=1&pos=2&sb=&slkw=marin_BJauKrrp_pcrid_3837817676_pkw_sommier+tapissier+en+140x190_pmt_bp_pdv_c&ic=1487535596277		
1487495363.000	IzumqJwfGT9nx31gy7XGQWC6fbZ2GNz7	250	https://www.maxmatelas.com/sommier-tapissier-contour-velours-p-698.html	https://www.maxmatelas.com/sommier-tapissier-contour-velours-p-698.html	https://www.maxmatelas.com/sommiers-tapissier-c-24.html		
1487532931.000	FKZ68L3pUYj8UP2ZAqLZKoeL61fAMuoH	250	http://www.laredoute.fr/pplp/100/cat-157938.aspx	http://r.twenga.fr/g1.php?cpz=TU_bagIxEP2VsuBblVya7OXNWhakCFLXvpaYiwbWZIlZREr_vZOsvcA8nHPmzMyZz2I5DEVTCGOss1Go4rF4Hm2vuguoBOFyjsgc1w-YN6hsGIP-SsS1Sl1aJ3YSzukeePv2RycDL5PiXQxCTjOsqjkH8SWzBNQv8mdh3eRCTzXCLBlbYfuNDvK0D-nGKcZhRpcz0kJdr9dFL4JWfox6YQLY7-OIkJJQWnGKMa1QWrSO-rzzY5AaHKv2452C-KpvyU-JMQepCBcVAnUzqGjTohR_e8e0LtOabfDHIM75Dga-k9PDQKWIovfHURutlbHhEr0xOiworvIrOxt1nqO8ZKzK0zlQFivEkjAe8jWA3eA24hJ1gJNqlHH9kwga_6V7sO42pM86gHvX53Rf3w..&safepassage=1	http://www.laredoute.fr/pplp/100/157938/cat-244.aspx?nc=GAGNE#facets=pgnt*5|		
1487532942.000	FKZ68L3pUYj8UP2ZAqLZKoeL61fAMuoH	250	http://www.laredoute.fr/pplp/100/cat-157938.aspx	http://www.laredoute.fr/pplp/100/157938/cat-244.aspx?nc=GAGNE#facets=pgnt*6|	http://www.laredoute.fr/pplp/100/157938/cat-244.aspx?nc=GAGNE#facets=pgnt*6|		
1487536538.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://mail.google.com/mail/u/0/#sent	https://mail.google.com/mail/u/0/#sent/15a5813f34d11d06		
1487513756.000	flbee7pqid7328611ogl4a5l87o	250	http://www.seloger.com/vente.htm	http://www.seloger.com/annonces/achat/appartement/rouen-76/117032989.htm?ci=760540&idtt=2&idtypebien=1,2&naturebien=1,1,2,2,4&photo=15&pxmax=550000&pxmin=250000&tri=d_px	http://www.seloger.com/list.htm?pxmin=250000&pxmax=550000&idtt=2&naturebien=1,2,4,1,2&idtypebien=1,2&ci=760540&photo=15&tri=d_px		
1487513776.000	flbee7pqid7328611ogl4a5l87o	250	http://www.seloger.com/list.htm?pxmin=250000&pxmax=550000&idtt=2&naturebien=1,2,4,1,2&idtypebien=1,2&ci=760540&photo=15&tri=d_px	http://www.seloger.com/list.htm?pxmin=250000&pxmax=550000&idtt=2&naturebien=1,2,4,1,2&idtypebien=1,2&ci=760540&photo=15&tri=d_px	http://www.seloger.com/annonces/achat/appartement/rouen-76/117032989.htm?ci=760540&idtt=2&idtypebien=1,2&naturebien=1,1,2,2,4&photo=15&pxmax=550000&pxmin=250000&tri=d_px		
1487513797.000	flbee7pqid7328611ogl4a5l87o	250	http://www.seloger.com/list.htm?pxmin=250000&pxmax=550000&idtt=2&naturebien=1,2,4,1,2&idtypebien=1,2&ci=760540&photo=15&tri=d_px	http://www.seloger.com/annonces/achat/appartement/rouen-76/117032989.htm?ci=760540&idtt=2&idtypebien=1,2&naturebien=1,1,2,2,4&photo=15&pxmax=550000&pxmin=250000&tri=d_px	http://www.seloger.com/annonces/achat/appartement/rouen-76/113888387.htm?ci=760540&idtt=2&idtypebien=1,2&naturebien=1,1,2,2,4&photo=15&pxmax=550000&pxmin=250000&tri=d_px		
1487513818.000	flbee7pqid7328611ogl4a5l87o	250	http://www.seloger.com/vente.htm	http://www.seloger.com/annonces/achat/appartement/rouen-76/113888387.htm?ci=760540&idtt=2&idtypebien=1,2&naturebien=1,1,2,2,4&photo=15&pxmax=550000&pxmin=250000&tri=d_px	http://www.seloger.com/list.htm?pxmin=250000&pxmax=550000&idtt=2&naturebien=1,2,4,1,2&idtypebien=1,2&ci=760540&photo=15&tri=d_px		
1487513824.000	flbee7pqid7328611ogl4a5l87o	250	http://www.seloger.com/list.htm?pxmin=250000&pxmax=550000&idtt=2&naturebien=1,2,4,1,2&idtypebien=1,2&ci=760540&photo=15&tri=d_px	http://www.seloger.com/list.htm?pxmin=250000&pxmax=550000&idtt=2&naturebien=1,2,4,1,2&idtypebien=1,2&ci=760540&photo=15&tri=d_px	http://www.seloger.com/annonces/achat-de-prestige/appartement/rouen-76/113889379.htm?ci=760540&idtt=2&idtypebien=1,2&naturebien=1,1,2,2,4&photo=15&pxmax=550000&pxmin=250000&tri=d_px		
1487514014.000	GGKtpxIpuKvuywE	250		http://www.cuisineaz.com/recettes/recherche_v2.aspx?recherche=cuisine-de-legumes&page=3	https://www.google.fr/search?q=maps&rlz=1C1CHBD_frFR725FR725&oq=maps&aqs=chrome..69i57j69i60l3j0l2.2223j0j7&sourceid=chrome&ie=UTF-8		
1487511239.000	e462bsbmdrc7rfbc77rtimp7jc4	250	http://www.ikea.com/ms/fr_FR/produits.html	http://www.ikea.com/fr/fr/catalog/categories/departments/bedroom/16284/	http://www.ikea.com/fr/fr/catalog/categories/departments/bedroom/16284/		
1487511278.000	e462bsbmdrc7rfbc77rtimp7jc4	250	https://www.vente-unique.com/p/canape-3-places-convertible-express-en-tissu-volonta-ii-anthracite	https://www.vente-unique.com/p/canape-3-places-convertible-express-en-tissu-volonta-ii-anthracite#delivery_content	https://www.vente-unique.com/c/tete-de-lit-adulte		
