site	site2	source	country	refpath	pages	user	year	month	day	device		Count of source	Column Labels																															
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com/the-top-8-restaurants-in-tel-aviv/?utm_source=Ciro&utm_medium=112957&utm_campaign=11022""]"	"[""foodeliciouz.com/the-top-8-restaurants-in-tel-aviv/?utm_source=Ciro&utm_medium=112957&utm_campaign=11022""]"	8f5ddeac-8c43-4d62-a4a0-a0cfa073d99c	17	7	31	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com/superfoods-you-should-start-eating/?utm_source=youtube.com&utm_medium=59&utm_campaign=13184""]"	"[""foodeliciouz.com/superfoods-you-should-start-eating/?utm_source=youtube.com&utm_medium=59&utm_campaign=13184""]"	101778a3-c628-46d1-8fc8-83af95699444	17	8	1	mobile																																		
foodeliciouz.com*	NULL	952	604	"[""foodeliciouz.com/?utm_source=CTW""]"	"[""foodeliciouz.com/?utm_source=CTW"",""foodeliciouz.com/?utm_source=CTW""]"	6376d827-e5e8-43d8-b10c-a3b1e4c62120	17	7	29	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com/?utm_source=APP&utm_medium=209873451""]"	"[""foodeliciouz.com/?utm_source=APP&utm_medium=209873451"",""foodeliciouz.com/?utm_source=APP&utm_medium=209873451&sxid=7gjd6t57d9yl""]"	a08ffb9f-7b44-4b61-abd0-6051c99435bf	17	7	10	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com/?utm_source=APP&utm_medium=209873451""]"	"[""foodeliciouz.com/?utm_source=APP&utm_medium=209873451"",""foodeliciouz.com/?utm_source=APP&utm_medium=209873451""]"	a08ffb9f-7b44-4b61-abd0-6051c99435bf	17	7	10	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com/?utm_source=APP&utm_medium=209873451""]"	"[""foodeliciouz.com/?utm_source=APP&utm_medium=209873451""]"	a08ffb9f-7b44-4b61-abd0-6051c99435bf	17	7	10	mobile																																		
foodeliciouz.com*	NULL	981	76	"[""foodeliciouz.com/?utm_source=CTW&sxid=61ju9e0r245p""]"	"[""foodeliciouz.com/?utm_source=CTW&sxid=61ju9e0r245p"",""foodeliciouz.com/?utm_source=CTW"",""foodeliciouz.com/?utm_source=CTW&sxid=6hg579f9jkdo""]"	3c2519f1-578f-4d34-834c-420cfbc59979	17	8	15	mobile																																		
foodeliciouz.com*	NULL	904	724	"[""foodeliciouz.com/?utm_source=APP&utm_medium=203839781""]"	"[""foodeliciouz.com/?utm_source=APP&utm_medium=203839781""]"	804d6da7-dcd7-4ebf-8c59-ce9ac3cf34d3	17	7	12	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com/turkey-lunch-box-wraps""]"	"[""foodeliciouz.com/turkey-lunch-box-wraps"",""foodeliciouz.com/turkey-lunch-box-wraps/?sxid=65gfo6b0mvxs""]"	1fbfe8b3-6c47-4f53-b769-4685c5c550cf	17	7	12	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com/turkey-lunch-box-wraps/?sxid=6tbywo9pbm0n""]"	"[""foodeliciouz.com/turkey-lunch-box-wraps/?sxid=6tbywo9pbm0n""]"	1fbfe8b3-6c47-4f53-b769-4685c5c550cf	17	7	12	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com/turkey-lunch-box-wraps/?sxid=5041ubnnrp1x""]"	"[""foodeliciouz.com/turkey-lunch-box-wraps/?sxid=5041ubnnrp1x""]"	1fbfe8b3-6c47-4f53-b769-4685c5c550cf	17	7	12	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com/turkey-lunch-box-wraps/?sxid=5rfuj5aqu93y""]"	"[""foodeliciouz.com/turkey-lunch-box-wraps/?sxid=5rfuj5aqu93y""]"	1fbfe8b3-6c47-4f53-b769-4685c5c550cf	17	7	12	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	1fbfe8b3-6c47-4f53-b769-4685c5c550cf	17	7	12	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe"",""foodeliciouz.com/chocolate-pancakes-recipe/?sxid=5ntrerk77lr2""]"	1fbfe8b3-6c47-4f53-b769-4685c5c550cf	17	7	12	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	1fbfe8b3-6c47-4f53-b769-4685c5c550cf	17	7	12	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com""]"	"[""foodeliciouz.com""]"	37935e4c-6eb6-416b-a592-67980995e803	17	4	15	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com""]"	"[""foodeliciouz.com""]"	280695d5-f256-49bc-8d1e-6c53b9d7e0e2	17	3	25	mobile																																		
foodeliciouz.com*	NULL	952	642	"[""foodeliciouz.com/?utm_source=Ciro&utm_medium=112957&utm_campaign=11022""]"	"[""foodeliciouz.com/?utm_source=Ciro&utm_medium=112957&utm_campaign=11022"",""foodeliciouz.com/?utm_source=Ciro&utm_medium=112957&utm_campaign=11022&sxid=7o987ltl9h3o""]"	18cd635f-a87d-4156-aae8-517f2dc7b63f	17	7	21	mobile																																		
foodeliciouz.com*	NULL	952	275	"[""foodeliciouz.com""]"	"[""foodeliciouz.com"",""foodeliciouz.com/?sxid=61jc29e65xp5""]"	2ec524a5-136b-41fa-9cd9-3aafe0394ee3	17	6	27	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com/warm-spinach-artichoke-cups-recipe""]"	"[""foodeliciouz.com/warm-spinach-artichoke-cups-recipe""]"	60aa36f7-9ad0-4f79-be74-5679ac34c2ba	17	5	21	mobile																																		
foodeliciouz.com*	NULL	952	275	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	cf54257a-6fd5-485a-b35d-588205dacb27	17	5	21	mobile																																		
foodeliciouz.com*	NULL	952	275	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe"",""foodeliciouz.com/chocolate-pancakes-recipe/?sxid=5vvixes4sa6y""]"	cf54257a-6fd5-485a-b35d-588205dacb27	17	5	21	mobile																																		
foodeliciouz.com*	NULL	952	40	"[""foodeliciouz.com/?sxid=6q41l060odon""]"	"[""foodeliciouz.com/?sxid=6q41l060odon""]"	60454c98-0dee-4894-8838-42776b7cd062	17	6	16	mobile																																		
foodeliciouz.com*	NULL	952	40	"[""foodeliciouz.com/?sxid=6wod51q2za51""]"	"[""foodeliciouz.com/?sxid=6wod51q2za51""]"	60454c98-0dee-4894-8838-42776b7cd062	17	6	16	mobile																																		
foodeliciouz.com*	NULL	952	40	"[""foodeliciouz.com/?sxid=6nn6au1mcird""]"	"[""foodeliciouz.com/?sxid=6nn6au1mcird""]"	60454c98-0dee-4894-8838-42776b7cd062	17	6	16	mobile																																		
foodeliciouz.com*	NULL	952	40	"[""foodeliciouz.com/turkey-lunch-box-wraps""]"	"[""foodeliciouz.com/turkey-lunch-box-wraps""]"	60454c98-0dee-4894-8838-42776b7cd062	17	6	16	mobile																																		
foodeliciouz.com*	NULL	952	40	"[""foodeliciouz.com/turkey-lunch-box-wraps/?sxid=6fjyxtgobu9o""]"	"[""foodeliciouz.com/turkey-lunch-box-wraps/?sxid=6fjyxtgobu9o"",""foodeliciouz.com/turkey-lunch-box-wraps"",""foodeliciouz.com/turkey-lunch-box-wraps/?sxid=6bcwf8ocq3jm""]"	60454c98-0dee-4894-8838-42776b7cd062	17	6	16	mobile																																		
foodeliciouz.com*	NULL	952	40	"[""foodeliciouz.com/turkey-lunch-box-wraps/?sxid=6prw0qetgojc""]"	"[""foodeliciouz.com/turkey-lunch-box-wraps/?sxid=6prw0qetgojc""]"	60454c98-0dee-4894-8838-42776b7cd062	17	6	16	mobile																																		
foodeliciouz.com*	NULL	952	40	"[""foodeliciouz.com""]"	"[""foodeliciouz.com"",""foodeliciouz.com/?sxid=667s27fhzyqd""]"	60454c98-0dee-4894-8838-42776b7cd062	17	6	16	mobile																																		
foodeliciouz.com*	NULL	952	275	"[""foodeliciouz.com""]"	"[""foodeliciouz.com""]"	2ec524a5-136b-41fa-9cd9-3aafe0394ee3	17	6	16	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com/brigadeiro-brazilian-candy/?utm_source=Ciro&utm_medium=112957&utm_campaign=11022""]"	"[""foodeliciouz.com/brigadeiro-brazilian-candy/?utm_source=Ciro&utm_medium=112957&utm_campaign=11022"",""foodeliciouz.com/superfoods-you-should-start-eating/?utm_source=Ciro&utm_medium=112957&utm_campaign=11022"",""foodeliciouz.com/superfoods-you-should-start-eating/?utm_source=Ciro&utm_medium=112957&utm_campaign=11022&sxid=7ew3sgima0eb"",""foodeliciouz.com/the-top-8-restaurants-in-tel-aviv/?utm_source=Ciro&utm_medium=112957&utm_campaign=11022&sxid=7t0hatxosxx3""]"	5d2b6aff-5cc5-4d01-b215-9032d68fd4a0	17	8	17	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com/brigadeiro-brazilian-candy/?utm_source=Ciro&utm_medium=112957&utm_campaign=11022""]"	"[""foodeliciouz.com/brigadeiro-brazilian-candy/?utm_source=Ciro&utm_medium=112957&utm_campaign=11022"",""foodeliciouz.com/brigadeiro-brazilian-candy/?utm_source=Ciro&utm_medium=112957&utm_campaign=11022&sxid=71qtic9ep2ux""]"	5d2b6aff-5cc5-4d01-b215-9032d68fd4a0	17	8	17	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com""]"	"[""foodeliciouz.com"",""foodeliciouz.com/?sxid=7rfv2i4nwcms""]"	5d2b6aff-5cc5-4d01-b215-9032d68fd4a0	17	8	17	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com/?sxid=7v396vsvqc54""]"	"[""foodeliciouz.com/?sxid=7v396vsvqc54""]"	5d2b6aff-5cc5-4d01-b215-9032d68fd4a0	17	8	17	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com/?sxid=7rxzto2hdf6j""]"	"[""foodeliciouz.com/?sxid=7rxzto2hdf6j""]"	5d2b6aff-5cc5-4d01-b215-9032d68fd4a0	17	8	17	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com/?sxid=6lfbld68cfne""]"	"[""foodeliciouz.com/?sxid=6lfbld68cfne"",""foodeliciouz.com/?sxid=6z8mwmdub2jg""]"	5d2b6aff-5cc5-4d01-b215-9032d68fd4a0	17	8	17	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com/turkey-lunch-box-wraps""]"	"[""foodeliciouz.com/turkey-lunch-box-wraps"",""foodeliciouz.com/turkey-lunch-box-wraps/?sxid=5zy2a0xdfdio""]"	5d2b6aff-5cc5-4d01-b215-9032d68fd4a0	17	8	17	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com/warm-spinach-artichoke-cups-recipe""]"	"[""foodeliciouz.com/warm-spinach-artichoke-cups-recipe"",""foodeliciouz.com/warm-spinach-artichoke-cups-recipe/?sxid=5dlou86osm61""]"	5d2b6aff-5cc5-4d01-b215-9032d68fd4a0	17	8	17	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com/warm-spinach-artichoke-cups-recipe/?sxid=5lp44chto4ec""]"	"[""foodeliciouz.com/warm-spinach-artichoke-cups-recipe/?sxid=5lp44chto4ec""]"	5d2b6aff-5cc5-4d01-b215-9032d68fd4a0	17	8	17	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com/warm-spinach-artichoke-cups-recipe/?sxid=58v1blca9rwg""]"	"[""foodeliciouz.com/warm-spinach-artichoke-cups-recipe/?sxid=58v1blca9rwg""]"	5d2b6aff-5cc5-4d01-b215-9032d68fd4a0	17	8	17	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe"",""foodeliciouz.com/chocolate-pancakes-recipe/?sxid=50vv9kkclxqi""]"	5d2b6aff-5cc5-4d01-b215-9032d68fd4a0	17	8	17	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com/chocolate-pancakes-recipe/?sxid=5jrs7z1i6nnn""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe/?sxid=5jrs7z1i6nnn"",""foodeliciouz.com/chocolate-pancakes-recipe/?sxid=598it6ubhsaz""]"	5d2b6aff-5cc5-4d01-b215-9032d68fd4a0	17	8	17	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com/the-top-8-restaurants-in-tel-aviv/?utm_source=Ciro&utm_medium=112957&utm_campaign=11022""]"	"[""foodeliciouz.com/the-top-8-restaurants-in-tel-aviv/?utm_source=Ciro&utm_medium=112957&utm_campaign=11022"",""foodeliciouz.com/the-top-8-restaurants-in-tel-aviv/?utm_source=Ciro&utm_medium=112957&utm_campaign=11022&sxid=8r059e1w7pcw""]"	5d2b6aff-5cc5-4d01-b215-9032d68fd4a0	17	8	17	mobile																																		
foodeliciouz.com*	NULL	952	586	"[""foodeliciouz.com/?utm_source=WApp&utm_medium=618560""]"	"[""foodeliciouz.com/?utm_source=WApp&utm_medium=618560""]"	1fba6dbd-3836-49f3-b62a-cc7b3490f746	17	8	17	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com""]"	"[""foodeliciouz.com"",""foodeliciouz.com/brigadeiro-brazilian-candy""]"	64916a64-b5c8-43c8-85b4-c8b994167a65	17	4	11	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com/warm-spinach-artichoke-cups-recipe/?sxid=5h5qbv4c9j26""]"	"[""foodeliciouz.com/warm-spinach-artichoke-cups-recipe/?sxid=5h5qbv4c9j26"",""foodeliciouz.com/warm-spinach-artichoke-cups-recipe/?sxid=56sifyzdhnsb"",""foodeliciouz.com/warm-spinach-artichoke-cups-recipe"",""foodeliciouz.com/warm-spinach-artichoke-cups-recipe/?sxid=5rg427qfk4t2""]"	43026521-768b-4d95-900b-ddfa1113a774	17	5	17	mobile																																		
foodeliciouz.com*	NULL	952	807	"[""foodeliciouz.com""]"	"[""foodeliciouz.com""]"	cb06ccd8-9306-47f0-92aa-a4b1b76b79de	17	7	4	mobile																																		
foodeliciouz.com*	NULL	952	496	"[""foodeliciouz.com""]"	"[""foodeliciouz.com"",""foodeliciouz.com/?sxid=7xwfga3qc6ze"",""foodeliciouz.com/?sxid=7rpxrwr9u7ua"",""foodeliciouz.com"",""foodeliciouz.com/?sxid=7fm06tyeszkn""]"	f42631d0-6850-45b6-b7d0-d945ebc2ae1d	17	7	4	mobile																																		
foodeliciouz.com*	NULL	952	8	"[""foodeliciouz.com""]"	"[""foodeliciouz.com""]"	a2769c6f-a174-44ce-89bc-07f7d0133882	17	7	5	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com/?sxid=6iqk2mae65g7""]"	"[""foodeliciouz.com/?sxid=6iqk2mae65g7"",""foodeliciouz.com"",""foodeliciouz.com/?sxid=6ic0j43qoq3p""]"	ba53bfbd-748f-4e93-9dba-537ff1a6a58e	17	6	10	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	c1834a01-b7a6-4e2c-9e99-d11fbd4a7a22	17	5	16	mobile																																		
foodeliciouz.com*	NULL	902	250	"[""foodeliciouz.com/?utm_source=CTW""]"	"[""foodeliciouz.com/?utm_source=CTW""]"	817bae32-5f8b-4b55-be9f-386ad8cb8aaf	17	6	22	mobile																																		
foodeliciouz.com*	NULL	952	8	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	4a94f97e-3938-4898-ad7d-253ce61a80fe	17	7	24	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com""]"	"[""foodeliciouz.com"",""foodeliciouz.com/?sxid=7bnlh0sqqvea""]"	65e6df38-95b7-4d60-ac70-183aedeafab9	17	7	7	mobile																																		
foodeliciouz.com*	NULL	952	8	"[""foodeliciouz.com""]"	"[""foodeliciouz.com"",""foodeliciouz.com/?sxid=6rn7xnlzsvxs""]"	4ee2f661-8cd6-47cd-b02c-8082b87dfe4f	17	6	30	mobile																																		
foodeliciouz.com*	NULL	952	8	"[""foodeliciouz.com""]"	"[""foodeliciouz.com""]"	2b8a7a52-0e0d-487e-9d6c-31b9082514b3	17	6	30	mobile																																		
foodeliciouz.com*	NULL	952	152	"[""foodeliciouz.com/?utm_source=CTW""]"	"[""foodeliciouz.com/?utm_source=CTW"",""foodeliciouz.com/?utm_source=CTW&sxid=76wzai1za463""]"	86cb2bbb-6c60-4697-b4be-f801a7f9c27a	17	7	1	mobile																																		
foodeliciouz.com*	NULL	952	8	"[""foodeliciouz.com/?sxid=729za1y97ax2""]"	"[""foodeliciouz.com/?sxid=729za1y97ax2"",""foodeliciouz.com"",""foodeliciouz.com/?sxid=771f5k8bm7id""]"	05a3c032-364e-4446-b001-61232cd654e7	17	7	1	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	72c9ca81-cc9f-436f-aac4-7e714c9c16c3	17	4	28	mobile																																		
foodeliciouz.com*	NULL	4068	418	"[""foodeliciouz.com/?sxid=60amy0bjchlc""]"	"[""foodeliciouz.com/?sxid=60amy0bjchlc""]"	d9d21c4c-a520-4242-a2ad-5a8193423a80	17	7	20	mobile																																		
foodeliciouz.com*	NULL	4068	418	"[""foodeliciouz.com/?sxid=6trap3n2mucd""]"	"[""foodeliciouz.com/?sxid=6trap3n2mucd""]"	d9d21c4c-a520-4242-a2ad-5a8193423a80	17	7	20	mobile																																		
foodeliciouz.com*	NULL	4068	418	"[""foodeliciouz.com/?sxid=6vovexuczdhb""]"	"[""foodeliciouz.com/?sxid=6vovexuczdhb""]"	d9d21c4c-a520-4242-a2ad-5a8193423a80	17	7	20	mobile																																		
foodeliciouz.com*	NULL	4068	418	"[""foodeliciouz.com""]"	"[""foodeliciouz.com"",""foodeliciouz.com/?sxid=7zuglenhg93u""]"	d9d21c4c-a520-4242-a2ad-5a8193423a80	17	7	20	mobile																																		
foodeliciouz.com*	NULL	4068	418	"[""foodeliciouz.com/turkey-lunch-box-wraps""]"	"[""foodeliciouz.com/turkey-lunch-box-wraps"",""foodeliciouz.com/turkey-lunch-box-wraps/?sxid=6w1fgltapzfz""]"	d9d21c4c-a520-4242-a2ad-5a8193423a80	17	7	20	mobile																																		
foodeliciouz.com*	NULL	4068	418	"[""foodeliciouz.com/?sxid=651ygxputzda""]"	"[""foodeliciouz.com/?sxid=651ygxputzda""]"	d9d21c4c-a520-4242-a2ad-5a8193423a80	17	7	20	mobile																																		
foodeliciouz.com*	NULL	952	50	"[""foodeliciouz.com/?utm_source=CTW""]"	"[""foodeliciouz.com/?utm_source=CTW""]"	397b3324-6c8f-411d-a34e-1c4dfec4e174	17	7	4	mobile																																		
foodeliciouz.com*	NULL	952	642	"[""foodeliciouz.com/top-10-nuts-good-health/?utm_source=Ciro&utm_medium=112957""]"	"[""foodeliciouz.com/top-10-nuts-good-health/?utm_source=Ciro&utm_medium=112957"",""foodeliciouz.com/top-10-nuts-good-health/?utm_source=Ciro&utm_medium=112957&sxid=759cwp99hvrl""]"	a49907ff-5794-4ce6-8e21-39736599aca5	17	7	31	mobile																																		
foodeliciouz.com*	NULL	952	8	"[""foodeliciouz.com/turkey-lunch-box-wraps""]"	"[""foodeliciouz.com/turkey-lunch-box-wraps""]"	8c201852-c8b4-4c4e-840c-c7482264fece	17	6	23	mobile																																		
foodeliciouz.com*	NULL	952	8	"[""foodeliciouz.com/turkey-lunch-box-wraps""]"	"[""foodeliciouz.com/turkey-lunch-box-wraps""]"	8c201852-c8b4-4c4e-840c-c7482264fece	17	6	23	mobile																																		
foodeliciouz.com*	NULL	952	360	"[""foodeliciouz.com/?utm_source=CTW""]"	"[""foodeliciouz.com/?utm_source=CTW"",""foodeliciouz.com/?utm_source=CTW&sxid=63gugnjuud1i""]"	5265877b-99cb-406f-a0b2-00f6500d1c41	17	6	24	mobile																																		
foodeliciouz.com*	NULL	952	418	"[""foodeliciouz.com/?utm_source=Ciro&utm_medium=112957""]"	"[""foodeliciouz.com/?utm_source=Ciro&utm_medium=112957""]"	e24cf323-5b0a-45b6-a418-ec2cf4066808	17	7	7	mobile																																		
foodeliciouz.com*	NULL	5304	380	"[""foodeliciouz.com/?utm_source=APP&utm_medium=208775870""]"	"[""foodeliciouz.com/?utm_source=APP&utm_medium=208775870""]"	5449b7b8-b3c4-4134-9a89-63689dae3fe4	17	7	8	mobile																																		
foodeliciouz.com*	NULL	952	458	"[""foodeliciouz.com/?utm_source=APP&utm_medium=212052684""]"	"[""foodeliciouz.com/?utm_source=APP&utm_medium=212052684"",""foodeliciouz.com/?utm_source=APP&utm_medium=212052684""]"	081fb0dc-8b1d-40ab-a33e-bcf36dc38058	17	7	8	mobile																																		
foodeliciouz.com*	NULL	952	504	"[""foodeliciouz.com/turkey-lunch-box-wraps""]"	"[""foodeliciouz.com/turkey-lunch-box-wraps"",""foodeliciouz.com/turkey-lunch-box-wraps/?sxid=5vmckl25kv9d""]"	26022e1f-a8b3-4014-97e3-1d6fc49e9fc4	17	6	9	mobile																																		
foodeliciouz.com*	NULL	952	504	"[""foodeliciouz.com/turkey-lunch-box-wraps""]"	"[""foodeliciouz.com/turkey-lunch-box-wraps""]"	26022e1f-a8b3-4014-97e3-1d6fc49e9fc4	17	6	9	mobile																																		
foodeliciouz.com*	NULL	952	170	"[""foodeliciouz.com/?utm_source=CTW""]"	"[""foodeliciouz.com/?utm_source=CTW"",""foodeliciouz.com/?utm_source=CTW&sxid=6izkki71bk14""]"	18e23ae5-e4fa-41c6-8297-b16666cbc563	17	6	9	mobile																																		
foodeliciouz.com*	NULL	5220	36	"[""foodeliciouz.com/?utm_source=CTW""]"	"[""foodeliciouz.com/?utm_source=CTW"",""foodeliciouz.com/?utm_source=CTW&sxid=6ovba148ivml""]"	cb1bc71d-29fd-4a8e-96bc-1ba61edbb496	17	6	19	mobile																																		
foodeliciouz.com*	NULL	952	275	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	cc045c6c-0a8b-40e6-a343-be9134851d30	17	4	29	mobile																																		
foodeliciouz.com*	NULL	952	600	"[""foodeliciouz.com""]"	"[""foodeliciouz.com"",""foodeliciouz.com/chocolate-pancakes-recipe/?utm_source=CTW_0.03&utm_medium=162032""]"	361bddcd-e311-42a9-a49a-e228de7c58ab	17	4	29	mobile																																		
foodeliciouz.com*	NULL	952	496	"[""foodeliciouz.com/chocolate-pancakes-recipe/?sxid=5r0hwx7jsoxt""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe/?sxid=5r0hwx7jsoxt"",""foodeliciouz.com/chocolate-pancakes-recipe""]"	4bdd5827-f4a0-4e7d-877f-5fe5ecc9313a	17	5	13	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com/the-top-8-restaurants-in-tel-aviv/?utm_source=Ciro&utm_medium=112957&utm_campaign=11022""]"	"[""foodeliciouz.com/the-top-8-restaurants-in-tel-aviv/?utm_source=Ciro&utm_medium=112957&utm_campaign=11022"",""foodeliciouz.com/the-top-8-restaurants-in-tel-aviv/?utm_source=Ciro&utm_medium=112957&utm_campaign=11022&sxid=8onp21uaqfqk""]"	3892bf0b-8df4-404b-9e4c-7bcab8841a2c	17	8	14	mobile																																		
foodeliciouz.com*	NULL	952	8	"[""foodeliciouz.com""]"	"[""foodeliciouz.com""]"	f26a72e7-dfcf-4a92-b603-00226cb25407	17	6	10	mobile																																		
foodeliciouz.com*	NULL	952	8	"[""foodeliciouz.com""]"	"[""foodeliciouz.com""]"	f26a72e7-dfcf-4a92-b603-00226cb25407	17	6	10	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com/?utm_source=youtube.com""]"	"[""foodeliciouz.com/?utm_source=youtube.com"",""foodeliciouz.com/?utm_source=youtube.com&sxid=791g08tk87s1""]"	4e69ce46-56ca-4732-a59d-b525cc2be6b6	17	7	4	mobile																																		
foodeliciouz.com*	NULL	952	504	"[""foodeliciouz.com/?utm_source=CTW""]"	"[""foodeliciouz.com/?utm_source=CTW"",""foodeliciouz.com/?utm_source=CTW&sxid=6azc98pf157q""]"	9ee04a61-482b-4092-a6dd-8ada0b333a3c	17	6	23	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com""]"	"[""foodeliciouz.com"",""foodeliciouz.com/?sxid=7s53f0wx32r3""]"	b9a94427-5fd3-4911-b001-ff6df10fcdd2	17	7	4	mobile																																		
foodeliciouz.com*	NULL	952	688	"[""foodeliciouz.com""]"	"[""foodeliciouz.com"",""foodeliciouz.com/?sxid=6cvyq4pwuyop"",""foodeliciouz.com"",""foodeliciouz.com/?sxid=6cvyq4pwuyop"",""foodeliciouz.com"",""foodeliciouz.com/?sxid=6cvyq4pwuyop"",""foodeliciouz.com"",""foodeliciouz.com/?sxid=6cvyq4pwuyop"",""foodeliciouz.com"",""foodeliciouz.com/?sxid=6cvyq4pwuyop"",""foodeliciouz.com"",""foodeliciouz.com/?sxid=6cvyq4pwuyop"",""foodeliciouz.com"",""foodeliciouz.com/?sxid=6cvyq4pwuyop"",""foodeliciouz.com"",""foodeliciouz.com/?sxid=6cvyq4pwuyop""]"	89a159b8-972b-4929-8c56-67a0492dbbef	17	7	4	mobile																																		
